,id,date,lat,long,price_x,bedrooms,bathrooms,zipcode,price_median,status,profit
18704,6018500120,2015-02-20,47.2008,-121.995,210000.0,2,1.0,98022,279500.0,compra sugerida,69500.0
18706,8005100360,2014-09-16,47.2068,-121.992,169900.0,3,1.0,98022,279500.0,compra sugerida,109600.0
18709,8661000148,2014-10-28,47.2078,-122.003,270000.0,3,2.0,98022,279500.0,compra sugerida,9500.0
18712,898000220,2014-10-01,47.2025,-121.999,262500.0,3,1.5,98022,279500.0,compra sugerida,17000.0
18714,8005100540,2014-07-09,47.2077,-121.993,215000.0,4,1.5,98022,279500.0,compra sugerida,64500.0
18715,3701900085,2014-08-05,47.2021,-121.996,169000.0,3,1.5,98022,279500.0,compra sugerida,110500.0
18724,1645000100,2015-01-29,47.2093,-122.005,188000.0,3,1.5,98022,279500.0,compra sugerida,91500.0
18726,6802210450,2015-03-31,47.1937,-121.99,272950.0,3,2.25,98022,279500.0,compra sugerida,6550.0
18729,2620069077,2015-04-22,47.1963,-121.997,215000.0,3,1.0,98022,279500.0,compra sugerida,64500.0
18730,5595900355,2014-12-16,47.2043,-121.996,257100.0,3,1.5,98022,279500.0,compra sugerida,22400.0
18731,1917300105,2015-04-14,47.2109,-121.987,216500.0,3,1.0,98022,279500.0,compra sugerida,63000.0
18732,1645000710,2015-04-10,47.2098,-122.004,255000.0,3,1.0,98022,279500.0,compra sugerida,24500.0
18740,2220069196,2014-08-11,47.2063,-122.023,253500.0,3,1.0,98022,279500.0,compra sugerida,26000.0
18741,5602000105,2014-07-21,47.2048,-121.999,265000.0,3,1.5,98022,279500.0,compra sugerida,14500.0
18745,920069053,2014-09-17,47.238,-122.039,201000.0,3,1.0,98022,279500.0,compra sugerida,78500.0
18746,5595900316,2015-01-29,47.205,-121.996,231000.0,4,1.0,98022,279500.0,compra sugerida,48500.0
18760,2120069003,2014-11-24,47.2099,-122.043,220000.0,3,1.0,98022,279500.0,compra sugerida,59500.0
18762,8005100571,2014-12-05,47.2079,-121.993,215000.0,2,1.0,98022,279500.0,compra sugerida,64500.0
18765,1645000097,2014-08-09,47.209,-122.005,249000.0,3,1.75,98022,279500.0,compra sugerida,30500.0
18767,7575500040,2014-12-12,47.1955,-121.999,180000.0,3,1.0,98022,279500.0,compra sugerida,99500.0
18773,2372800145,2014-10-23,47.2005,-121.999,219950.0,2,1.0,98022,279500.0,compra sugerida,59550.0
18774,6802210210,2015-03-03,47.1955,-121.991,273000.0,3,2.25,98022,279500.0,compra sugerida,6500.0
18775,2320069107,2014-08-22,47.2039,-122.003,185000.0,2,1.0,98022,279500.0,compra sugerida,94500.0
18778,5595900210,2014-11-19,47.205,-121.995,195000.0,2,1.0,98022,279500.0,compra sugerida,84500.0
18780,8078050040,2014-09-08,47.209,-122.012,250000.0,3,2.0,98022,279500.0,compra sugerida,29500.0
18783,1163400020,2015-04-03,47.2159,-121.966,251000.0,3,1.5,98022,279500.0,compra sugerida,28500.0
18784,5437820250,2014-11-10,47.1958,-122.002,187000.0,2,1.75,98022,279500.0,compra sugerida,92500.0
18785,1320069249,2014-10-20,47.2163,-121.984,192500.0,1,1.0,98022,279500.0,compra sugerida,87000.0
18787,2420069242,2014-09-25,47.2088,-121.992,175000.0,2,1.0,98022,279500.0,compra sugerida,104500.0
18794,2938100005,2014-08-29,47.2027,-122.0,264950.0,3,1.5,98022,279500.0,compra sugerida,14550.0
18799,7575500080,2014-11-20,47.1948,-121.999,202000.0,3,1.5,98022,279500.0,compra sugerida,77500.0
18801,5437800020,2014-08-08,47.1981,-122.003,225000.0,3,1.75,98022,279500.0,compra sugerida,54500.0
18804,8091600080,2015-01-23,47.2051,-122.006,225000.0,3,1.0,98022,279500.0,compra sugerida,54500.0
18807,1871400585,2015-04-22,47.2848,-121.927,160000.0,2,1.0,98022,279500.0,compra sugerida,119500.0
18808,1920079039,2014-08-15,47.2093,-121.962,269500.0,2,1.0,98022,279500.0,compra sugerida,10000.0
18810,2420069268,2014-08-21,47.2064,-121.988,184900.0,2,1.0,98022,279500.0,compra sugerida,94600.0
18813,2320069089,2014-09-30,47.2057,-122.003,212000.0,3,1.5,98022,279500.0,compra sugerida,67500.0
18818,920069052,2015-04-21,47.2411,-122.043,243950.0,2,1.0,98022,279500.0,compra sugerida,35550.0
18820,5706500385,2015-01-29,47.2113,-121.993,200000.0,2,1.0,98022,279500.0,compra sugerida,79500.0
18824,2372800100,2014-09-25,47.2012,-122.0,245000.0,3,1.5,98022,279500.0,compra sugerida,34500.0
18832,6142100090,2014-07-18,47.2202,-121.993,279000.0,4,2.5,98022,279500.0,compra sugerida,500.0
18870,1238500451,2015-02-09,47.683,-122.176,130000.0,3,1.0,98033,678000.0,compra sugerida,548000.0
18873,2423020260,2014-08-14,47.7011,-122.171,461000.0,3,2.25,98033,678000.0,compra sugerida,217000.0
18874,3902300350,2014-08-06,47.6925,-122.184,606000.0,4,2.25,98033,678000.0,compra sugerida,72000.0
18877,3886902590,2015-02-26,47.6831,-122.186,470000.0,5,2.0,98033,678000.0,compra sugerida,208000.0
18882,8680100030,2014-05-21,47.697,-122.175,374000.0,3,1.75,98033,678000.0,compra sugerida,304000.0
18885,2591020140,2014-12-02,47.6955,-122.183,475000.0,3,2.5,98033,678000.0,compra sugerida,203000.0
18888,1246700152,2014-07-21,47.6918,-122.163,335000.0,3,1.5,98033,678000.0,compra sugerida,343000.0
18891,2591010240,2014-12-01,47.6943,-122.184,405000.0,2,1.5,98033,678000.0,compra sugerida,273000.0
18894,6816300060,2015-04-13,47.7034,-122.188,426000.0,2,2.5,98033,678000.0,compra sugerida,252000.0
18899,3893100327,2014-07-23,47.7002,-122.191,355000.0,3,1.0,98033,678000.0,compra sugerida,323000.0
18904,3888100226,2014-06-30,47.6893,-122.167,461000.0,3,1.75,98033,678000.0,compra sugerida,217000.0
18905,7555220140,2014-09-16,47.6495,-122.194,675000.0,4,2.75,98033,678000.0,compra sugerida,3000.0
18906,9170500060,2014-08-18,47.693,-122.168,649000.0,4,2.0,98033,678000.0,compra sugerida,29000.0
18907,3756100160,2014-09-23,47.7011,-122.206,678000.0,3,2.75,98033,678000.0,compra sugerida,0.0
18911,3041700090,2014-11-11,47.6602,-122.188,555565.0,3,2.0,98033,678000.0,compra sugerida,122435.0
18913,1086100100,2014-08-11,47.6615,-122.179,476500.0,3,1.0,98033,678000.0,compra sugerida,201500.0
18915,1238501116,2015-01-23,47.6843,-122.185,478000.0,3,2.25,98033,678000.0,compra sugerida,200000.0
18917,1233100601,2014-10-24,47.6771,-122.172,360000.0,2,1.0,98033,678000.0,compra sugerida,318000.0
18924,925059113,2014-08-13,47.6734,-122.176,490000.0,3,2.0,98033,678000.0,compra sugerida,188000.0
18928,925059198,2014-08-28,47.6642,-122.173,514000.0,3,2.0,98033,678000.0,compra sugerida,164000.0
18929,1235700042,2014-05-28,47.6973,-122.194,537000.0,3,2.5,98033,678000.0,compra sugerida,141000.0
18930,4151800375,2014-12-04,47.6646,-122.202,660000.0,2,1.0,98033,678000.0,compra sugerida,18000.0
18935,4151800195,2015-03-30,47.6646,-122.204,650000.0,3,1.0,98033,678000.0,compra sugerida,28000.0
18939,4151800470,2014-08-20,47.6652,-122.202,675000.0,3,2.0,98033,678000.0,compra sugerida,3000.0
18941,2591010290,2014-05-19,47.6939,-122.184,285000.0,1,1.5,98033,678000.0,compra sugerida,393000.0
18944,1720800305,2014-11-19,47.6703,-122.204,611900.0,1,2.25,98033,678000.0,compra sugerida,66100.0
18947,1245003375,2015-04-08,47.6835,-122.199,658000.0,3,1.0,98033,678000.0,compra sugerida,20000.0
18948,3699100130,2014-10-02,47.7001,-122.2,495000.0,2,1.0,98033,678000.0,compra sugerida,183000.0
18954,4151800420,2014-08-15,47.6643,-122.203,657500.0,3,1.75,98033,678000.0,compra sugerida,20500.0
18956,3039000050,2014-12-01,47.7024,-122.198,575000.0,4,2.75,98033,678000.0,compra sugerida,103000.0
18966,1088030010,2014-10-05,47.666,-122.185,464625.0,4,2.75,98033,678000.0,compra sugerida,213375.0
18967,2273600250,2014-08-04,47.6881,-122.184,500000.0,3,1.75,98033,678000.0,compra sugerida,178000.0
18970,3039000020,2014-09-16,47.7025,-122.198,450000.0,3,1.75,98033,678000.0,compra sugerida,228000.0
18973,3885805640,2014-07-04,47.6821,-122.196,625000.0,3,1.5,98033,678000.0,compra sugerida,53000.0
18974,1245001763,2015-03-03,47.6888,-122.201,670000.0,4,2.5,98033,678000.0,compra sugerida,8000.0
18975,3300760020,2014-08-26,47.6653,-122.194,595000.0,3,2.0,98033,678000.0,compra sugerida,83000.0
18977,3759500006,2014-10-14,47.6988,-122.202,610000.0,4,2.5,98033,678000.0,compra sugerida,68000.0
18978,2273600460,2015-01-30,47.6872,-122.185,536000.0,3,1.75,98033,678000.0,compra sugerida,142000.0
18983,802000130,2014-12-09,47.7012,-122.187,490000.0,4,1.75,98033,678000.0,compra sugerida,188000.0
18987,3226059071,2014-08-19,47.7006,-122.197,426000.0,3,1.0,98033,678000.0,compra sugerida,252000.0
18995,1245500250,2015-05-07,47.6938,-122.21,555500.0,2,1.0,98033,678000.0,compra sugerida,122500.0
18996,325059126,2015-02-09,47.6893,-122.164,565000.0,4,1.0,98033,678000.0,compra sugerida,113000.0
19007,1245003255,2015-02-23,47.6842,-122.2,615000.0,3,1.0,98033,678000.0,compra sugerida,63000.0
19011,3886903155,2015-03-04,47.6839,-122.195,606000.0,3,2.0,98033,678000.0,compra sugerida,72000.0
19015,3900500110,2014-11-17,47.6727,-122.174,627000.0,3,2.0,98033,678000.0,compra sugerida,51000.0
19021,1236300146,2015-05-04,47.6889,-122.187,570000.0,3,1.5,98033,678000.0,compra sugerida,108000.0
19023,3901100015,2014-12-30,47.6707,-122.174,460000.0,3,1.75,98033,678000.0,compra sugerida,218000.0
19031,3902300100,2014-05-12,47.692,-122.184,522000.0,4,2.25,98033,678000.0,compra sugerida,156000.0
19032,6743700015,2015-01-28,47.6955,-122.175,392800.0,3,2.0,98033,678000.0,compra sugerida,285200.0
19034,8679600150,2014-05-07,47.7005,-122.174,581000.0,4,2.0,98033,678000.0,compra sugerida,97000.0
19036,6402700110,2014-09-10,47.6947,-122.177,585000.0,4,2.0,98033,678000.0,compra sugerida,93000.0
19044,1233100720,2014-09-25,47.6815,-122.173,399000.0,3,1.0,98033,678000.0,compra sugerida,279000.0
19046,1246700136,2014-12-23,47.6922,-122.163,405000.0,3,1.5,98033,678000.0,compra sugerida,273000.0
19047,1245002445,2014-07-14,47.6871,-122.207,670000.0,2,1.75,98033,678000.0,compra sugerida,8000.0
19048,1759701600,2014-05-12,47.6641,-122.185,465000.0,3,1.5,98033,678000.0,compra sugerida,213000.0
19050,1420700030,2014-09-22,47.6787,-122.168,597157.0,7,4.0,98033,678000.0,compra sugerida,80843.0
19052,3863800030,2015-03-31,47.6923,-122.201,463800.0,3,1.5,98033,678000.0,compra sugerida,214200.0
19054,1088020070,2014-12-16,47.6678,-122.182,645000.0,4,2.25,98033,678000.0,compra sugerida,33000.0
19057,1472700200,2014-07-09,47.6945,-122.188,630000.0,3,1.75,98033,678000.0,compra sugerida,48000.0
19066,6400700189,2014-10-17,47.6701,-122.176,390000.0,3,1.0,98033,678000.0,compra sugerida,288000.0
19069,3888100117,2014-11-10,47.6811,-122.169,510000.0,5,1.5,98033,678000.0,compra sugerida,168000.0
19071,3888100030,2014-07-14,47.6876,-122.168,410000.0,3,2.0,98033,678000.0,compra sugerida,268000.0
19075,1233100260,2014-11-14,47.6773,-122.178,490000.0,3,1.0,98033,678000.0,compra sugerida,188000.0
19080,8099600160,2015-04-29,47.697,-122.199,488500.0,3,2.0,98033,678000.0,compra sugerida,189500.0
19081,2273600260,2015-04-03,47.6882,-122.184,628000.0,3,2.25,98033,678000.0,compra sugerida,50000.0
19082,6743700030,2015-04-01,47.6944,-122.175,540000.0,4,2.0,98033,678000.0,compra sugerida,138000.0
19090,785000040,2015-03-18,47.6775,-122.18,472500.0,4,1.75,98033,678000.0,compra sugerida,205500.0
19092,7420100040,2015-04-22,47.6746,-122.164,525000.0,3,1.5,98033,678000.0,compra sugerida,153000.0
19095,2591010040,2014-11-10,47.6936,-122.186,468000.0,2,1.75,98033,678000.0,compra sugerida,210000.0
19096,3041700035,2015-03-12,47.6605,-122.188,609950.0,3,2.25,98033,678000.0,compra sugerida,68050.0
19098,925059219,2014-10-23,47.6651,-122.174,664000.0,4,2.5,98033,678000.0,compra sugerida,14000.0
19099,6400700220,2015-05-07,47.6698,-122.177,450000.0,3,1.0,98033,678000.0,compra sugerida,228000.0
19100,2273600410,2015-05-05,47.6869,-122.186,546000.0,3,3.0,98033,678000.0,compra sugerida,132000.0
19103,1238501099,2014-10-31,47.686,-122.185,470000.0,3,1.75,98033,678000.0,compra sugerida,208000.0
19108,6608500220,2014-12-24,47.7012,-122.169,410000.0,3,1.75,98033,678000.0,compra sugerida,268000.0
19110,3902310210,2014-08-22,47.6909,-122.186,610000.0,4,2.5,98033,678000.0,compra sugerida,68000.0
19113,2591010180,2014-07-09,47.6939,-122.184,379000.0,3,2.5,98033,678000.0,compra sugerida,299000.0
19116,3764500230,2014-08-21,47.6947,-122.19,661000.0,3,2.0,98033,678000.0,compra sugerida,17000.0
19120,3764500180,2015-01-24,47.6943,-122.19,615000.0,3,2.25,98033,678000.0,compra sugerida,63000.0
19122,3902300210,2014-07-15,47.6915,-122.183,607000.0,4,2.75,98033,678000.0,compra sugerida,71000.0
19130,8679400130,2015-05-06,47.7,-122.175,353000.0,4,1.5,98033,678000.0,compra sugerida,325000.0
19131,3897100170,2014-08-27,47.6709,-122.185,370000.0,3,1.75,98033,678000.0,compra sugerida,308000.0
19140,5487300020,2015-01-21,47.7018,-122.165,464550.0,3,1.5,98033,678000.0,compra sugerida,213450.0
19141,1087900050,2014-06-03,47.6616,-122.175,560000.0,3,1.75,98033,678000.0,compra sugerida,118000.0
19144,3755500080,2014-06-06,47.7016,-122.199,510000.0,4,1.5,98033,678000.0,compra sugerida,168000.0
19145,2128000050,2014-08-15,47.697,-122.169,625000.0,4,2.25,98033,678000.0,compra sugerida,53000.0
19147,7424600020,2014-10-27,47.6856,-122.168,620000.0,4,2.5,98033,678000.0,compra sugerida,58000.0
19148,1235700073,2015-03-18,47.6965,-122.197,660000.0,3,2.25,98033,678000.0,compra sugerida,18000.0
19155,1246700050,2014-06-12,47.6934,-122.163,370000.0,2,1.0,98033,678000.0,compra sugerida,308000.0
19156,7420200050,2014-06-20,47.6908,-122.169,623000.0,3,2.5,98033,678000.0,compra sugerida,55000.0
19158,1236300307,2014-09-05,47.6863,-122.189,565000.0,3,2.25,98033,678000.0,compra sugerida,113000.0
19159,6633900050,2014-08-26,47.6954,-122.199,575000.0,3,2.5,98033,678000.0,compra sugerida,103000.0
19164,1245500725,2014-10-30,47.6919,-122.21,675000.0,3,1.75,98033,678000.0,compra sugerida,3000.0
19165,6633900170,2014-05-08,47.6953,-122.199,595000.0,3,2.5,98033,678000.0,compra sugerida,83000.0
19167,3039000010,2014-09-09,47.7027,-122.198,420000.0,3,1.75,98033,678000.0,compra sugerida,258000.0
19168,7419700010,2014-07-07,47.6719,-122.163,665000.0,5,2.0,98033,678000.0,compra sugerida,13000.0
19177,3888100029,2014-05-29,47.688,-122.168,475300.0,3,1.0,98033,678000.0,compra sugerida,202700.0
19179,9413600010,2015-02-06,47.6556,-122.193,637500.0,3,1.75,98033,678000.0,compra sugerida,40500.0
19180,2423020010,2015-03-16,47.7001,-122.173,525000.0,3,1.75,98033,678000.0,compra sugerida,153000.0
19181,4045750010,2015-04-09,47.6874,-122.178,624950.0,3,2.5,98033,678000.0,compra sugerida,53050.0
19184,5212000020,2015-03-24,47.6999,-122.2,630100.0,4,2.75,98033,678000.0,compra sugerida,47900.0
19190,3893100319,2015-03-23,47.7002,-122.192,450000.0,3,1.75,98033,678000.0,compra sugerida,228000.0
19194,1238500281,2015-04-10,47.686,-122.172,539000.0,5,1.0,98033,678000.0,compra sugerida,139000.0
19195,925059107,2014-08-20,47.6736,-122.176,475000.0,3,1.5,98033,678000.0,compra sugerida,203000.0
19201,3902300450,2014-07-02,47.6926,-122.186,630000.0,4,2.5,98033,678000.0,compra sugerida,48000.0
19208,1236300268,2015-03-03,47.688,-122.19,500000.0,3,1.0,98033,678000.0,compra sugerida,178000.0
19212,1245001295,2014-05-22,47.6895,-122.207,648360.0,4,1.75,98033,678000.0,compra sugerida,29640.0
19215,1245001751,2014-07-09,47.6886,-122.202,560000.0,2,1.0,98033,678000.0,compra sugerida,118000.0
19218,2128000180,2014-08-11,47.6976,-122.169,600000.0,4,1.75,98033,678000.0,compra sugerida,78000.0
19229,3888100176,2015-03-06,47.6859,-122.166,500000.0,4,2.0,98033,678000.0,compra sugerida,178000.0
19287,3432500486,2014-06-23,47.7463,-122.315,299995.0,2,1.0,98155,374000.0,compra sugerida,74005.0
19298,7305300045,2014-07-07,47.7552,-122.327,320000.0,3,1.0,98155,374000.0,compra sugerida,54000.0
19301,3500100226,2014-12-29,47.734,-122.301,340895.0,2,1.0,98155,374000.0,compra sugerida,33105.0
19302,6703100070,2015-04-06,47.7362,-122.319,369500.0,3,1.0,98155,374000.0,compra sugerida,4500.0
19311,6152900273,2014-09-09,47.7654,-122.297,301000.0,3,1.5,98155,374000.0,compra sugerida,73000.0
19312,7148700160,2014-05-12,47.7535,-122.314,341000.0,3,1.5,98155,374000.0,compra sugerida,33000.0
19314,6703100135,2015-01-16,47.7366,-122.319,348000.0,3,1.5,98155,374000.0,compra sugerida,26000.0
19323,3971701455,2014-10-03,47.769,-122.316,273000.0,2,0.5,98155,374000.0,compra sugerida,101000.0
19325,7304300570,2014-05-19,47.7416,-122.32,366500.0,4,2.75,98155,374000.0,compra sugerida,7500.0
19328,4024101052,2014-12-17,47.7542,-122.307,305500.0,3,1.0,98155,374000.0,compra sugerida,68500.0
19337,5490700100,2014-12-08,47.7693,-122.32,310000.0,3,1.0,98155,374000.0,compra sugerida,64000.0
19342,4024101545,2014-09-22,47.7612,-122.31,364000.0,4,2.25,98155,374000.0,compra sugerida,10000.0
19345,3971700940,2014-09-30,47.772,-122.322,330000.0,3,1.5,98155,374000.0,compra sugerida,44000.0
19360,7304300906,2014-06-13,47.7467,-122.319,304000.0,3,1.0,98155,374000.0,compra sugerida,70000.0
19366,6163901751,2014-06-23,47.7494,-122.319,291500.0,3,1.0,98155,374000.0,compra sugerida,82500.0
19373,2610100015,2014-08-13,47.742,-122.324,305000.0,4,1.75,98155,374000.0,compra sugerida,69000.0
19378,1568100215,2014-10-07,47.7352,-122.295,315000.0,2,1.0,98155,374000.0,compra sugerida,59000.0
19380,3432500215,2014-06-10,47.7451,-122.313,345000.0,3,1.75,98155,374000.0,compra sugerida,29000.0
19383,411100020,2014-11-17,47.7407,-122.327,310000.0,3,1.75,98155,374000.0,compra sugerida,64000.0
19391,3235100080,2014-07-01,47.766,-122.32,260000.0,2,1.0,98155,374000.0,compra sugerida,114000.0
19402,408100050,2014-08-27,47.7512,-122.318,329950.0,4,1.0,98155,374000.0,compra sugerida,44050.0
19407,4024101434,2014-08-08,47.7601,-122.307,318000.0,3,1.0,98155,374000.0,compra sugerida,56000.0
19410,2678100005,2015-02-12,47.763,-122.291,325000.0,2,1.0,98155,374000.0,compra sugerida,49000.0
19424,7979900680,2015-03-05,47.7435,-122.296,354500.0,3,1.0,98155,374000.0,compra sugerida,19500.0
19430,6139100086,2015-02-24,47.7604,-122.329,350000.0,3,1.0,98155,374000.0,compra sugerida,24000.0
19431,6163901381,2014-12-04,47.7548,-122.316,295000.0,3,1.0,98155,374000.0,compra sugerida,79000.0
19434,3997500130,2015-02-24,47.7439,-122.301,310000.0,2,1.0,98155,374000.0,compra sugerida,64000.0
19435,1568100225,2014-12-04,47.7349,-122.295,343000.0,2,1.5,98155,374000.0,compra sugerida,31000.0
19437,6668900005,2015-04-21,47.7492,-122.311,266000.0,2,1.0,98155,374000.0,compra sugerida,108000.0
19447,2225300585,2014-11-20,47.7696,-122.325,370000.0,3,2.75,98155,374000.0,compra sugerida,4000.0
19448,3432501295,2014-06-23,47.7471,-122.317,290000.0,3,1.0,98155,374000.0,compra sugerida,84000.0
19460,2225300149,2014-12-22,47.7639,-122.332,323000.0,4,1.75,98155,374000.0,compra sugerida,51000.0
19468,5589900761,2015-05-01,47.7505,-122.312,315000.0,2,1.0,98155,374000.0,compra sugerida,59000.0
19473,7305300090,2014-11-06,47.7557,-122.328,338000.0,4,1.75,98155,374000.0,compra sugerida,36000.0
19486,3739500096,2015-01-26,47.7372,-122.307,229000.0,3,2.0,98155,374000.0,compra sugerida,145000.0
19489,6163900821,2014-06-24,47.7572,-122.318,304000.0,4,2.0,98155,374000.0,compra sugerida,70000.0
19491,3995700325,2014-06-04,47.7406,-122.302,275000.0,2,1.0,98155,374000.0,compra sugerida,99000.0
19494,6163900411,2014-10-03,47.7598,-122.316,310000.0,2,1.0,98155,374000.0,compra sugerida,64000.0
19500,6187700501,2015-04-15,47.7765,-122.324,360000.0,4,2.0,98155,374000.0,compra sugerida,14000.0
19515,5589900400,2014-12-05,47.7501,-122.302,338000.0,4,1.5,98155,374000.0,compra sugerida,36000.0
19521,7568700260,2014-08-14,47.7405,-122.323,335900.0,2,1.0,98155,374000.0,compra sugerida,38100.0
19523,3971700390,2015-04-06,47.7739,-122.322,368888.0,3,1.5,98155,374000.0,compra sugerida,5112.0
19525,3995700435,2014-07-02,47.7381,-122.302,265000.0,4,3.0,98155,374000.0,compra sugerida,109000.0
19530,6703100140,2014-08-22,47.7367,-122.319,345000.0,3,1.0,98155,374000.0,compra sugerida,29000.0
19534,2555900030,2014-11-07,47.7638,-122.317,320000.0,3,1.0,98155,374000.0,compra sugerida,54000.0
19542,1568100060,2014-09-10,47.7372,-122.294,355000.0,3,1.0,98155,374000.0,compra sugerida,19000.0
19544,3738900105,2014-07-23,47.7359,-122.306,350000.0,3,1.0,98155,374000.0,compra sugerida,24000.0
19547,4024101670,2014-12-04,47.7583,-122.302,290000.0,3,1.5,98155,374000.0,compra sugerida,84000.0
19548,8142000060,2015-03-13,47.7438,-122.328,299000.0,5,2.5,98155,374000.0,compra sugerida,75000.0
19553,3432500765,2014-06-12,47.7414,-122.315,320000.0,2,1.0,98155,374000.0,compra sugerida,54000.0
19555,3782100145,2014-05-12,47.777,-122.307,339000.0,3,1.0,98155,374000.0,compra sugerida,35000.0
