,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,m2_living,m2_lot,m2_basement,m2_above,day,week_of_year,month,year,median_price,status
18057,6067900640,2015-04-20,391000.0,3,2.0,1490,9000,1.0,0,0,4,8,1490,0,1977,0,98006,47.5455,-122.184,2190,9000,138.4255296,836.1273600000001,0.0,138.4255296,20,17,4,2015,760000.0,buy
18058,6071600270,2014-06-03,495000.0,4,2.25,2220,8872,1.0,0,0,4,8,1110,1110,1961,0,98006,47.5491,-122.17,2220,9106,206.24474880000002,824.23577088,103.12237440000001,103.12237440000001,3,23,6,2014,760000.0,buy
18060,1951700700,2014-06-05,530000.0,4,2.25,2210,7665,2.0,0,0,4,8,2210,0,1968,0,98006,47.5424,-122.168,1960,7903,205.3157184,712.1018016,0.0,205.3157184,5,23,6,2014,760000.0,buy
18061,2600000510,2014-07-26,686000.0,4,2.25,2130,10650,2.0,0,0,4,8,2130,0,1977,0,98006,47.5567,-122.159,3380,10050,197.88347520000002,989.4173760000001,0.0,197.88347520000002,26,30,7,2014,760000.0,buy
18065,7856700990,2014-09-24,655000.0,4,2.25,2200,9163,1.0,0,0,4,8,1430,770,1971,0,98006,47.5653,-122.146,2420,9163,204.38668800000002,851.27055552,71.5353408,132.85134720000002,24,39,9,2014,760000.0,buy
18066,6072100140,2014-10-17,500000.0,3,1.75,1530,8829,1.0,0,0,5,8,1530,0,1972,0,98006,47.545,-122.171,2060,9226,142.1416512,820.24094016,0.0,142.1416512,17,42,10,2014,760000.0,buy
18071,2600100370,2015-02-11,723000.0,4,2.0,2790,8793,1.0,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286,259.1994816,816.89643072,106.838496,152.36098560000002,11,7,2,2015,760000.0,buy
18073,5566100060,2014-07-18,490000.0,3,1.75,1720,12540,1.0,0,0,4,7,1720,0,1956,0,98006,47.5699,-122.177,1440,11850,159.7932288,1165.0041216000002,0.0,159.7932288,18,29,7,2014,760000.0,buy
18078,2203500570,2015-02-17,437000.0,4,1.75,1700,10642,1.0,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,157.935168,988.67415168,78.967584,78.967584,17,8,2,2015,760000.0,buy
18079,2024059084,2015-03-13,625000.0,4,2.75,2290,21486,1.0,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936,212.74796160000002,1996.11471744,0.0,212.74796160000002,13,11,3,2015,760000.0,buy
18080,2206700295,2014-09-15,453000.0,3,1.0,1210,9473,1.0,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465,112.4126784,880.0704979200001,0.0,112.4126784,15,38,9,2014,760000.0,buy
18084,6071700160,2014-06-23,603500.0,6,2.75,2660,8400,1.0,0,0,5,8,1550,1110,1962,0,98006,47.549,-122.173,2280,8400,247.12208640000003,780.385536,103.12237440000001,143.99971200000002,23,26,6,2014,760000.0,buy
18093,2202500110,2014-08-05,430000.0,3,1.5,1690,9708,1.5,0,0,5,7,1690,0,1954,0,98006,47.5732,-122.136,1570,9858,157.00613760000002,901.9027123200001,0.0,157.00613760000002,5,32,8,2014,760000.0,buy
18097,4035900015,2014-06-19,659500.0,4,3.0,2620,18362,1.0,0,0,4,8,1870,750,1956,0,98006,47.5646,-122.184,2630,16792,243.40596480000002,1705.8856204800002,69.67728000000001,173.72868480000002,19,25,6,2014,760000.0,buy
18099,2205700405,2014-07-08,479000.0,3,1.0,1340,13750,1.0,0,0,4,7,1340,0,1955,0,98006,47.5771,-122.151,1430,11400,124.4900736,1277.4168000000002,0.0,124.4900736,8,28,7,2014,760000.0,buy
18102,5603700025,2014-10-07,732000.0,4,1.75,2360,11300,1.0,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951,219.25117440000002,1049.804352,0.0,219.25117440000002,7,41,10,2014,760000.0,buy
18109,2201500490,2015-04-06,435000.0,3,1.0,950,10080,1.0,0,0,4,7,950,0,1954,0,98006,47.572,-122.139,1060,10000,88.25788800000001,936.4626432000001,0.0,88.25788800000001,6,15,4,2015,760000.0,buy
18110,6072100490,2014-12-04,527500.0,4,2.25,2270,8480,1.0,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,1910,9050,210.88990080000002,787.8177792,89.18691840000001,121.70298240000001,4,49,12,2014,760000.0,buy
18111,1777500090,2014-12-29,680000.0,6,2.5,3180,9375,1.0,0,0,4,8,1590,1590,1967,0,98006,47.5707,-122.129,2670,9625,295.4316672,870.966,147.7158336,147.7158336,29,1,12,2014,760000.0,buy
18112,5603800110,2014-09-15,586000.0,4,2.25,2130,9000,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431,197.88347520000002,836.1273600000001,0.0,197.88347520000002,15,38,9,2014,760000.0,buy
18113,1777600490,2014-10-24,675000.0,4,2.5,3130,12463,1.0,0,0,4,8,1620,1510,1978,0,98006,47.569,-122.127,2740,11779,290.7865152,1157.85058752,140.2835904,150.50292480000002,24,43,10,2014,760000.0,buy
18115,6072300110,2015-04-16,550000.0,3,1.75,1940,8376,1.0,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.173,2400,8674,180.23189760000002,778.1558630400001,60.386976000000004,119.8449216,16,16,4,2015,760000.0,buy
18125,6072400820,2014-09-26,525000.0,3,1.75,1520,7875,1.0,0,0,5,8,1520,0,1969,0,98006,47.5569,-122.176,2150,9428,141.2126208,731.61144,0.0,141.2126208,26,39,9,2014,760000.0,buy
18127,7805450110,2014-05-06,736000.0,4,2.5,2290,12047,2.0,0,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666,212.74796160000002,1119.2029228800002,0.0,212.74796160000002,6,19,5,2014,760000.0,buy
18130,8562800250,2014-08-14,596000.0,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,98006,47.5599,-122.142,2270,10148,210.88990080000002,929.0304000000001,51.096672000000005,159.7932288,14,33,8,2014,760000.0,buy
18133,6071900130,2015-04-15,550000.0,3,1.75,1670,10798,1.0,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,155.1480768,1003.16702592,0.0,155.1480768,15,16,4,2015,760000.0,buy
18134,1672000020,2014-11-26,711800.0,4,2.25,2410,16650,1.0,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141,223.89632640000002,1546.835616,0.0,223.89632640000002,26,48,11,2014,760000.0,buy
18135,6072650290,2015-04-06,560000.0,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,47.5432,-122.177,1970,9600,217.39311360000002,1155.9925267200001,0.0,217.39311360000002,6,15,4,2015,760000.0,buy
18140,6067910130,2015-03-25,526000.0,3,2.25,2000,18099,1.0,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,185.80608,1681.45212096,69.67728000000001,116.12880000000001,25,13,3,2015,760000.0,buy
18142,2141330050,2014-05-20,760000.0,4,1.75,2450,13300,1.0,0,2,4,9,1630,820,1987,0,98006,47.5564,-122.13,3150,15500,227.61244800000003,1235.6104320000002,76.18049280000001,151.4319552,20,21,5,2014,760000.0,buy
18144,1672000170,2014-09-08,575000.0,3,1.75,1890,11141,1.0,0,0,4,8,1890,0,1968,0,98006,47.5697,-122.163,2720,11144,175.5867456,1035.03276864,0.0,175.5867456,8,37,9,2014,760000.0,buy
18148,9346930250,2014-09-26,668500.0,4,2.25,2290,9546,1.0,0,0,4,8,1780,510,1976,0,98006,47.5617,-122.13,2360,8864,212.74796160000002,886.85241984,47.380550400000004,165.36741120000002,26,39,9,2014,760000.0,buy
18151,2202500255,2015-03-05,335000.0,3,2.0,1210,9926,1.0,0,0,4,7,1210,0,1954,2015,98006,47.5731,-122.135,1690,9737,112.4126784,922.15557504,0.0,112.4126784,5,10,3,2015,760000.0,buy
18154,2600000050,2014-08-27,690000.0,3,2.25,2430,8327,1.0,0,0,4,9,1430,1000,1978,0,98006,47.5534,-122.16,2550,10427,225.75438720000002,773.60361408,92.90304,132.85134720000002,27,35,8,2014,760000.0,buy
18156,6071300500,2014-08-15,550000.0,4,2.5,2060,9719,1.0,0,0,4,8,1320,740,1960,0,98006,47.5549,-122.176,2050,9643,191.38026240000002,902.9246457600001,68.74824960000001,122.63201280000001,15,33,8,2014,760000.0,buy
18157,6072760670,2014-12-03,652450.0,3,2.25,2230,11835,1.0,0,0,5,8,1630,600,1974,0,98006,47.563,-122.178,2190,10384,207.1737792,1099.5074784,55.741824,151.4319552,3,49,12,2014,760000.0,buy
18161,2202500080,2014-06-30,248000.0,3,1.0,950,9400,1.0,0,0,4,7,950,0,1954,0,98006,47.5746,-122.136,1260,9400,88.25788800000001,873.288576,0.0,88.25788800000001,30,27,6,2014,760000.0,buy
18163,6071200545,2014-05-05,541125.0,5,2.75,2740,8426,1.0,0,0,4,8,1370,1370,1960,0,98006,47.5563,-122.184,2020,8783,254.55432960000002,782.80101504,127.27716480000001,127.27716480000001,5,19,5,2014,760000.0,buy
18165,1951700480,2014-08-13,524400.0,4,1.75,1990,12950,1.0,0,0,4,8,1850,140,1968,0,98006,47.5434,-122.166,2090,12850,184.87704960000002,1203.094368,13.0064256,171.87062400000002,13,33,8,2014,760000.0,buy
18166,6071800480,2015-03-27,271950.0,3,1.5,1220,8400,1.0,0,0,4,7,1220,0,1962,0,98006,47.5467,-122.173,2110,9119,113.3417088,780.385536,0.0,113.3417088,27,13,3,2015,760000.0,buy
18168,2201500185,2014-08-08,397500.0,3,1.0,1030,10480,1.0,0,0,4,7,1030,0,1954,0,98006,47.5742,-122.139,1480,12200,95.69013120000001,973.6238592000001,0.0,95.69013120000001,8,32,8,2014,760000.0,buy
18172,2206500430,2014-07-09,525000.0,4,1.75,1710,10440,1.0,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440,158.86419840000002,969.9077376,0.0,158.86419840000002,9,28,7,2014,760000.0,buy
18173,2205500080,2014-06-10,483300.0,4,2.0,1210,11100,1.0,0,0,4,7,1210,0,1955,0,98006,47.5747,-122.145,1280,11100,112.4126784,1031.2237440000001,0.0,112.4126784,10,24,6,2014,760000.0,buy
18175,643300010,2014-08-29,365000.0,3,1.75,1410,9150,1.0,0,0,5,7,1410,0,1959,0,98006,47.5683,-122.178,1800,9940,130.99328640000002,850.0628160000001,0.0,130.99328640000002,29,35,8,2014,760000.0,buy
18177,2141300080,2015-04-24,707000.0,5,2.5,3050,13212,1.0,0,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826,283.35427200000004,1227.4349644800002,135.6384384,147.7158336,24,17,4,2015,760000.0,buy
18178,1687900170,2015-03-25,648000.0,4,2.25,2170,8240,2.0,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.128,2600,9898,201.5995968,765.5210496000001,0.0,201.5995968,25,13,3,2015,760000.0,buy
18182,6072500050,2014-07-29,560000.0,5,2.5,2880,9000,1.0,0,0,5,8,1440,1440,1966,0,98006,47.5456,-122.179,2010,9000,267.5607552,836.1273600000001,133.7803776,133.7803776,29,31,7,2014,760000.0,buy
18185,9346910500,2015-03-30,700000.0,3,2.5,2060,10650,1.0,0,0,5,8,1050,1010,1976,0,98006,47.5627,-122.137,2690,8850,191.38026240000002,989.4173760000001,93.8320704,97.548192,30,14,3,2015,760000.0,buy
18188,2202500290,2014-05-02,435000.0,4,1.0,1450,8800,1.0,0,0,4,7,1450,0,1954,0,98006,47.5746,-122.135,1260,8942,134.709408,817.5467520000001,0.0,134.709408,2,18,5,2014,760000.0,buy
18190,6073200020,2015-04-13,485000.0,3,1.0,1020,9835,1.0,0,0,5,7,1020,0,1955,0,98006,47.5728,-122.179,1210,9622,94.76110080000001,913.7013984,0.0,94.76110080000001,13,16,4,2015,760000.0,buy
18194,1777600450,2015-05-05,730000.0,5,3.0,2500,11779,1.0,0,0,4,8,1550,950,1971,0,98006,47.5696,-122.127,2580,12055,232.25760000000002,1094.30490816,88.25788800000001,143.99971200000002,5,19,5,2015,760000.0,buy
18201,6071800410,2014-12-01,500000.0,3,1.5,2220,8994,1.0,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994,206.24474880000002,835.56994176,103.12237440000001,103.12237440000001,1,49,12,2014,760000.0,buy
18202,6071200375,2014-12-11,466000.0,3,1.75,1680,9460,1.0,0,0,4,7,1680,0,1959,0,98006,47.5525,-122.182,1690,9448,156.0771072,878.8627584000001,0.0,156.0771072,11,50,12,2014,760000.0,buy
18204,2205500540,2014-10-08,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,440,1955,0,98006,47.5767,-122.144,1450,9256,169.0835328,1145.21577408,40.877337600000004,128.2061952,8,41,10,2014,760000.0,buy
18205,2206700215,2014-08-22,375000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,192.3092928,912.4936588800001,0.0,192.3092928,22,34,8,2014,760000.0,buy
18210,6071200195,2015-04-08,621000.0,4,2.5,2030,9905,1.0,0,0,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008,188.5931712,920.2046112,0.0,188.5931712,8,15,4,2015,760000.0,buy
18212,2141310820,2014-06-24,689000.0,3,1.75,2200,9840,1.0,0,0,5,8,1500,700,1978,0,98006,47.559,-122.136,2410,9623,204.38668800000002,914.1659136000001,65.032128,139.35456000000002,24,26,6,2014,760000.0,buy
18216,2141340040,2014-09-11,649950.0,3,2.5,2150,15304,2.0,0,0,4,9,2150,0,1979,0,98006,47.5573,-122.136,2540,10507,199.74153600000002,1421.78812416,0.0,199.74153600000002,11,37,9,2014,760000.0,buy
18219,6072760210,2014-10-02,437850.0,4,2.25,2670,14255,1.0,0,0,4,8,1610,1060,1975,0,98006,47.5623,-122.175,2470,10290,248.05111680000002,1324.3328352,98.4772224,149.5738944,2,40,10,2014,760000.0,buy
18221,2206700165,2014-07-16,450000.0,3,1.5,1520,7903,1.0,0,0,4,7,1000,520,1955,0,98006,47.5659,-122.141,1520,9830,141.2126208,734.2127251200001,48.309580800000006,92.90304,16,29,7,2014,760000.0,buy
18223,4246000180,2014-05-23,433000.0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820,1966,0,98006,47.5728,-122.125,1910,11100,170.01256320000002,891.869184,76.18049280000001,93.8320704,23,21,5,2014,760000.0,buy
18231,2600010360,2015-03-09,440000.0,3,2.0,1800,10950,1.0,0,0,4,8,1800,0,1982,0,98006,47.557,-122.163,2400,11300,167.22547200000002,1017.2882880000001,0.0,167.22547200000002,9,11,3,2015,760000.0,buy
18232,3447000090,2015-04-28,653000.0,3,2.25,2800,17300,1.0,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650,260.128512,1607.222592,128.2061952,131.9223168,28,18,4,2015,760000.0,buy
18237,1777600230,2014-05-06,610000.0,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125,227.61244800000003,939.90005568,80.8256448,146.7868032,6,19,5,2014,760000.0,buy
18239,6072760360,2015-03-21,665000.0,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019,246.193056,757.0668729600001,96.61916160000001,149.5738944,21,12,3,2015,760000.0,buy
18242,9346930100,2014-10-15,610000.0,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,226.6834176,868.6434240000001,81.75467520000001,144.9287424,15,42,10,2014,760000.0,buy
18243,2141300620,2014-09-15,550000.0,3,2.75,1960,13252,1.0,0,0,5,8,1240,720,1975,0,98006,47.5582,-122.139,2040,9866,182.0899584,1231.1510860800001,66.8901888,115.19976960000001,15,38,9,2014,760000.0,buy
18249,2201500450,2014-10-28,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000,118.9158912,929.0304000000001,0.0,118.9158912,28,44,10,2014,760000.0,buy
18251,6071300030,2014-06-24,464500.0,3,1.75,1150,10466,1.0,0,0,5,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384,106.838496,972.32321664,0.0,106.838496,24,26,6,2014,760000.0,buy
18258,6071200400,2014-11-25,510000.0,4,2.5,2010,9075,1.0,0,0,4,8,1310,700,1959,0,98006,47.553,-122.182,1850,9220,186.73511040000002,843.095088,65.032128,121.70298240000001,25,48,11,2014,760000.0,buy
18259,3447000060,2014-10-08,577500.0,3,1.75,2140,13286,1.0,0,0,4,8,1220,920,1964,0,98006,47.5722,-122.128,2250,13286,198.8125056,1234.30978944,85.4707968,113.3417088,8,41,10,2014,760000.0,buy
18261,9346920070,2014-08-22,583000.0,3,1.75,1930,10183,1.0,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,179.3028672,946.03165632,41.806368000000006,137.49649920000002,22,34,8,2014,760000.0,buy
18263,2205500335,2014-08-07,420000.0,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,180.23189760000002,1068.38496,78.967584,101.26431360000001,7,32,8,2014,760000.0,buy
18264,2424059116,2014-11-05,740000.0,3,2.25,3440,44374,2.0,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185,319.5864576,4122.479496960001,116.12880000000001,203.4576576,5,45,11,2014,760000.0,buy
18265,9346920260,2014-06-04,646000.0,4,2.25,2500,8500,1.0,0,0,4,8,1600,900,1978,0,98006,47.5615,-122.131,2290,8927,232.25760000000002,789.6758400000001,83.61273600000001,148.644864,4,23,6,2014,760000.0,buy
18271,2206700070,2014-10-13,435000.0,3,1.0,1120,9656,1.0,0,0,5,7,1120,0,1955,0,98006,47.567,-122.139,1720,9908,104.0514048,897.07175424,0.0,104.0514048,13,42,10,2014,760000.0,buy
18273,2204500550,2014-07-17,425000.0,4,1.0,1800,12485,1.0,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840,167.22547200000002,1159.8944544,78.967584,88.25788800000001,17,29,7,2014,760000.0,buy
18274,2600110710,2014-08-19,602000.0,3,2.25,1580,11580,1.0,0,0,4,8,1580,0,1979,0,98006,47.5503,-122.155,2630,10009,146.7868032,1075.8172032,0.0,146.7868032,19,34,8,2014,760000.0,buy
18275,2600110560,2014-11-12,750000.0,4,2.75,2310,10232,1.0,0,0,5,8,1310,1000,1980,0,98006,47.5515,-122.153,2820,9886,214.6060224,950.5839052800001,92.90304,121.70298240000001,12,46,11,2014,760000.0,buy
18279,6071800310,2014-06-19,558000.0,4,2.25,2060,10358,1.0,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676,191.38026240000002,962.2896883200001,68.74824960000001,122.63201280000001,19,25,6,2014,760000.0,buy
18284,2592200030,2014-06-18,650000.0,3,1.75,2920,9370,1.0,0,0,4,8,1620,1300,1981,0,98006,47.5491,-122.151,2890,9609,271.2768768,870.5014848000001,120.77395200000001,150.50292480000002,18,25,6,2014,760000.0,buy
18286,2600040160,2014-10-31,753000.0,3,2.25,2290,9047,2.0,0,0,4,8,2290,0,1984,0,98006,47.5545,-122.163,2120,9275,212.74796160000002,840.4938028800001,0.0,212.74796160000002,31,44,10,2014,760000.0,buy
18288,2141330560,2014-07-25,671500.0,4,2.25,2130,8410,2.0,0,0,4,8,2130,0,1977,0,98006,47.5589,-122.128,2170,8400,197.88347520000002,781.3145664000001,0.0,197.88347520000002,25,30,7,2014,760000.0,buy
18291,2207000060,2014-08-18,500000.0,3,1.5,1960,8815,1.0,0,0,4,7,1020,940,1958,0,98006,47.5765,-122.159,1760,9534,182.0899584,818.9402976,87.3288576,94.76110080000001,18,34,8,2014,760000.0,buy
18293,6071300550,2014-08-22,600000.0,4,2.5,2370,9135,1.0,0,0,4,8,1600,770,1967,0,98006,47.5564,-122.177,2050,9468,220.1802048,848.6692704000001,71.5353408,148.644864,22,34,8,2014,760000.0,buy
18294,7856601040,2015-02-20,745000.0,4,1.75,1990,8900,1.0,0,0,4,8,1990,0,1972,0,98006,47.5639,-122.149,2620,8925,184.87704960000002,826.8370560000001,0.0,184.87704960000002,20,8,2,2015,760000.0,buy
18296,6071000030,2014-07-22,610000.0,5,2.75,2930,31411,1.0,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378,272.2059072,2918.1773894400003,130.99328640000002,141.2126208,22,30,7,2014,760000.0,buy
18299,6072300800,2015-05-05,595000.0,4,1.75,2510,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,2510,8931,233.1866304,835.1054265600001,77.1095232,156.0771072,5,19,5,2015,760000.0,buy
18301,2824059128,2014-10-09,510000.0,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.172,2120,6462,184.87704960000002,687.9470112,0.0,184.87704960000002,9,41,10,2014,760000.0,buy
18302,2203500140,2014-08-01,320000.0,4,1.5,1100,11824,1.0,0,0,4,7,1100,0,1954,0,98006,47.5704,-122.141,1380,11796,102.19334400000001,1098.48554496,0.0,102.19334400000001,1,31,8,2014,760000.0,buy
18303,6071400710,2015-04-29,648000.0,3,1.75,1610,10229,1.0,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800,149.5738944,950.30519616,0.0,149.5738944,29,18,4,2015,760000.0,buy
18304,6071000310,2015-01-28,622000.0,4,1.75,3020,10714,1.0,0,0,5,8,1510,1510,1958,0,98006,47.56,-122.181,2230,14400,280.5671808,995.3631705600001,140.2835904,140.2835904,28,5,1,2015,760000.0,buy
18305,3447000030,2015-04-01,510000.0,3,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,130.99328640000002,1114.3719648000001,0.0,130.99328640000002,1,14,4,2015,760000.0,buy
18306,2206500550,2014-11-17,375000.0,3,1.0,1040,9800,1.0,0,0,4,7,1040,0,1955,0,98006,47.5765,-122.155,1280,8880,96.61916160000001,910.4497920000001,0.0,96.61916160000001,17,47,11,2014,760000.0,buy
18311,6070500055,2014-05-06,599000.0,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,209.9608704,2780.5879872,79.8966144,130.064256,6,19,5,2014,760000.0,buy
18312,2141330700,2014-05-22,555000.0,4,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,218.322144,756.2307456000001,85.4707968,132.85134720000002,22,21,5,2014,760000.0,buy
18316,2206500105,2014-08-18,290000.0,3,1.0,960,9000,1.0,0,0,4,7,960,0,1955,0,98006,47.5765,-122.154,1520,9000,89.18691840000001,836.1273600000001,0.0,89.18691840000001,18,34,8,2014,760000.0,buy
18319,6072100790,2015-04-08,648000.0,5,2.25,2410,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,223.89632640000002,1114.8364800000002,0.0,223.89632640000002,8,15,4,2015,760000.0,buy
18321,7856620910,2015-04-14,627500.0,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800,235.9737216,1068.38496,83.61273600000001,152.36098560000002,14,16,4,2015,760000.0,buy
18322,643300210,2015-02-10,610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660,103.12237440000001,966.3774220800001,0.0,103.12237440000001,10,7,2,2015,760000.0,buy
18323,4036100175,2015-02-19,689000.0,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807,226.6834176,1086.965568,89.18691840000001,137.49649920000002,19,8,2,2015,760000.0,buy
18324,2205500355,2014-10-21,455000.0,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,98006,47.5766,-122.147,1520,8360,157.935168,776.6694144,78.967584,78.967584,21,43,10,2014,760000.0,buy
18326,5566100205,2014-12-23,515000.0,3,1.75,1490,12000,1.0,0,0,4,7,1490,0,1956,0,98006,47.569,-122.175,1630,12000,138.4255296,1114.8364800000002,0.0,138.4255296,23,52,12,2014,760000.0,buy
18327,1777600880,2014-07-11,582000.0,5,2.5,2780,12335,1.0,0,0,4,8,1590,1190,1968,0,98006,47.5681,-122.128,2750,9930,258.2704512,1145.9589984000002,110.5546176,147.7158336,11,28,7,2014,760000.0,buy
18328,6071600450,2014-11-20,496600.0,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,98006,47.5488,-122.171,2060,8400,187.6641408,780.385536,62.2450368,125.419104,20,47,11,2014,760000.0,buy
18331,1115700040,2014-12-01,713500.0,5,2.75,2920,9163,1.0,0,0,4,8,1520,1400,1976,0,98006,47.5668,-122.169,2250,9163,271.2768768,851.27055552,130.064256,141.2126208,1,49,12,2014,760000.0,buy
18332,6071400360,2014-09-08,550000.0,4,2.5,2120,9163,1.0,0,0,4,8,1450,670,1961,0,98006,47.5551,-122.172,2120,9166,196.9544448,851.27055552,62.2450368,134.709408,8,37,9,2014,760000.0,buy
18334,9323610180,2014-08-19,720000.0,3,2.25,2120,9297,2.0,0,0,4,8,2120,0,1981,0,98006,47.5561,-122.154,2620,10352,196.9544448,863.71956288,0.0,196.9544448,19,34,8,2014,760000.0,buy
18344,5056500210,2014-10-07,539950.0,4,2.75,2910,9000,1.0,0,0,4,8,2130,780,1966,0,98006,47.544,-122.176,1970,9000,270.34784640000004,836.1273600000001,72.4643712,197.88347520000002,7,41,10,2014,760000.0,buy
18345,2600030210,2014-07-07,681000.0,3,1.75,1880,10032,1.0,0,0,4,8,1880,0,1984,0,98006,47.5527,-122.16,2430,9732,174.6577152,932.0032972800001,0.0,174.6577152,7,28,7,2014,760000.0,buy
18349,1777600210,2015-02-17,590000.0,4,2.25,2530,10611,1.0,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125,235.04469120000002,985.79415744,112.4126784,122.63201280000001,17,8,2,2015,760000.0,buy
18352,2141330360,2014-07-29,625000.0,4,2.25,2100,8290,2.0,0,0,4,8,2100,0,1978,0,98006,47.5595,-122.129,2100,8290,195.096384,770.1662016,0.0,195.096384,29,31,7,2014,760000.0,buy
18353,2201500555,2014-09-29,385000.0,3,1.0,1420,10980,1.0,0,0,4,7,1200,220,1954,0,98006,47.574,-122.138,1630,9763,131.9223168,1020.0753792,20.438668800000002,111.483648,29,40,9,2014,760000.0,buy
